domain	last_responding_IP	server_ip	block_level	crawler_block_type	traceroute_block_type	block_status_code	lri_country	srv_country	lri_location_category	lri_comparison	lri_distance	merged_hops	min_diff	ref_ip	cdn_str	final_label
hunting-trophies.com	110.93.252.198	172.104.157.192	HTTP	Blockpage	HTTP-RST	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
blowjobgif.net	110.93.252.146	104.31.0.154	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
flirt4free.com	130.117.49.153	204.8.234.144	HTTP	RST	HTTP-PacketDrop	N/A	ERR	US	ERR	FROM_TEST	N/A	0	4	199.80.59.132	CDN_False	Inconclusive
confhz.xyz	80.93.125.182	217.12.204.114	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	UA	UA	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
studienet.dk	221.120.200.3	172.67.69.153	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
star2.com	52.93.69.193	13.35.175.43	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
kuponacdn.de	52.93.69.193	13.35.175.43	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
jafuq.com	52.93.69.193	13.35.175.43	HTTP	Blockpage	HTTP-TracerouteComplete	400-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
naturaltracking.com	52.93.69.193	13.35.175.43	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
creditornot.com	52.93.69.195	13.35.175.100	HTTP	Blockpage	HTTP-TracerouteComplete	401-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
fuckingyoung.es	110.93.255.168	143.95.150.56	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
w.tt	216.239.51.121	67.199.248.12	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	0	1	67.199.248.12	CDN_False	HTTP-Serverside-Blocking
hapyak-hosted.com	150.222.65.243	52.84.90.8	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
youtrannytube.com	203.135.5.69	66.254.114.21	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
mmvfilms.com	216.201.90.41	69.50.141.161	HTTP	RST	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
ent-sessionm.com	52.93.29.70	52.217.13.131	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	54.197.107.247	CDN_True	HTTP-Serverside-Blocking
teenfuckhd.com	221.120.200.3	104.24.101.165	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
warrangehed.pro	52.93.69.199	13.35.175.57	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	1	N/A	CDN_True	HTTP-Serverside-Blocking
orzzzz.com	110.93.252.198	185.53.177.14	HTTP	Blockpage	HTTP-RST	N/A	PK	DE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
iaudienc.com	203.83.223.17	3.0.71.181	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
pixsrvcs.com	203.83.223.17	3.0.71.181	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
fullporn.online	221.120.200.3	104.28.8.179	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
freepornvideo.sex	221.120.200.3	173.214.252.120	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
vipgirlsinlahore.com	203.135.5.69	149.28.213.248	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
vidtodo.com	221.120.200.3	172.67.73.115	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
